,IP_A,IP_B,confidence,pairs,pairs2,frequency,avg_norm_latency,total_duration,total_packets,norm_latency,latency_rank,pair_ID,server_A,server_B,server
206,10108_21,192.168.220.47,0.5384615384615384,"['10108_21', '192.168.220.47']","('10108_21', '192.168.220.47')",133,0.02062898466933237,32.249,1346,1.764456961492074e-05,0.0023467277587844587,403,,,40
69,12783_18,192.168.220.51,0.926829268292683,"['12783_18', '192.168.220.51']","('12783_18', '192.168.220.51')",152,0.00839840017297474,28.21199999999999,767,1.5435783992562368e-05,0.00234623916686948,404,,,40
528,11133_23,192.168.220.51,0.2804878048780488,"['11133_23', '192.168.220.51']","('11133_23', '192.168.220.51')",138,0.013068587332235707,31.062999999999988,1559,1.6995667026831304e-05,0.0023454020497027197,405,,,40
638,10759_55,192.168.220.51,0.2270450751252087,"['10759_55', '192.168.220.51']","('10759_55', '192.168.220.51')",136,0.023894934378995734,31.475,1085,1.722108681291297e-05,0.002342067806556164,406,,,40
749,10234_125,192.168.220.51,0.39709443099273606,"['10234_125', '192.168.220.51']","('10234_125', '192.168.220.51')",328,0.006720817216320261,13.034000000000006,731,7.131362844146394e-06,0.002339087012880017,407,,,40
539,11646_194,192.168.220.51,0.41929133858267714,"['11646_194', '192.168.220.51']","('11646_194', '192.168.220.51')",213,0.019132527996260387,20.048,589,1.096897056156566e-05,0.0023363907296134858,408,,,40
729,10200_11,192.168.220.51,0.21212121212121213,"['10200_11', '192.168.220.51']","('10200_11', '192.168.220.51')",161,0.013815566808967422,26.514,1031,1.4506748078080204e-05,0.002335586440570913,409,,,40
326,11624_83,192.168.220.51,0.6055900621118012,"['11624_83', '192.168.220.51']","('11624_83', '192.168.220.51')",195,0.03189050061050059,21.863,451,1.1962021318211795e-05,0.0023325941570513003,410,,,41
647,10554_93,192.168.220.47,0.25122349102773245,"['10554_93', '192.168.220.47']","('10554_93', '192.168.220.47')",154,0.0399443130282416,27.602000000000004,362,1.5102031396664777e-05,0.0023257128350863757,411,,,41
629,10522_72,192.168.220.51,0.24232081911262798,"['10522_72', '192.168.220.51']","('10522_72', '192.168.220.51')",142,0.013982348775968963,29.911000000000005,1338,1.6365367042447654e-05,0.002323882120027567,412,,,41
439,10349_189,192.168.220.47,0.3569682151589242,"['10349_189', '192.168.220.47']","('10349_189', '192.168.220.47')",146,0.0391242742987606,29.069000000000003,401,1.5904679033028345e-05,0.002322083138822138,413,,,41
690,10830_184,192.168.220.51,0.20494186046511628,"['10830_184', '192.168.220.51']","('10830_184', '192.168.220.51')",141,0.03729084691903841,29.988,395,1.6407496468487185e-05,0.002313457002056693,414,,,41
432,10082_67,192.168.220.47,0.3160493827160494,"['10082_67', '192.168.220.47']","('10082_67', '192.168.220.47')",128,0.08083887958829364,32.89099999999999,516,1.7995830543717883e-05,0.002303466309595889,415,,,41
172,12546_253,192.168.220.51,0.9144144144144144,"['12546_253', '192.168.220.51']","('12546_253', '192.168.220.51')",203,0.029094321291735083,20.727000000000004,447,1.1340475500277909e-05,0.0023021165265564155,416,,,41
53,13057_120,192.168.210.56,0.8205128205128205,"['13057_120', '192.168.210.56']","('13057_120', '192.168.210.56')",128,0.051934420657467534,32.806999999999995,269,1.7949871169856574e-05,0.0022975835097416414,417,,,41
526,10954_175,192.168.220.50,0.3170731707317073,"['10954_175', '192.168.220.50']","('10954_175', '192.168.220.50')",156,0.04335479520479519,26.760000000000005,304,1.464134338724547e-05,0.0022840495684102935,418,,,41
400,11218_158,192.168.220.51,0.3790322580645161,"['11218_158', '192.168.220.51']","('11218_158', '192.168.220.51')",141,0.06572762324358071,29.418,304,1.6095629288714017e-05,0.0022694837297086764,419,,,41
741,11534_124,192.168.220.47,0.20224719101123595,"['11534_124', '192.168.220.47']","('11534_124', '192.168.220.47')",162,0.03172016460905349,25.468999999999998,415,1.39349915818294e-05,0.0022574686362563626,420,,,42
737,10008_18,192.168.220.51,0.24010217113665389,"['10008_18', '192.168.220.51']","('10008_18', '192.168.220.51')",188,0.006515938825805739,21.921,4409,1.1993755171592221e-05,0.0022548259722593375,421,,,42
306,10565_164,192.168.220.47,0.5096153846153846,"['10565_164', '192.168.220.47']","('10565_164', '192.168.220.47')",159,0.027604858558632143,25.85,418,1.4143450170414622e-05,0.002248808577095925,422,,,42
486,11589_154,192.168.220.51,0.32516703786191536,"['11589_154', '192.168.220.51']","('11589_154', '192.168.220.51')",146,0.03328987008045226,28.034999999999997,342,1.5338941026211755e-05,0.0022394853898269162,423,,,42
612,11133_99,192.168.220.51,0.24518388791593695,"['11133_99', '192.168.220.51']","('11133_99', '192.168.220.51')",140,0.02016094417487274,29.230000000000004,936,1.5992767832929188e-05,0.0022389874966100864,424,,,42
575,10176_11,192.168.220.50,0.3754646840148699,"['10176_11', '192.168.220.50']","('10176_11', '192.168.220.50')",202,0.026900292529252932,20.183,335,1.1042833840985622e-05,0.002230652435879096,425,,,42
657,11280_68,192.168.220.50,0.2364217252396166,"['11280_68', '192.168.220.50']","('11280_68', '192.168.220.50')",148,0.0425838296088296,27.058000000000014,339,1.4804389737372496e-05,0.0021910496811311294,426,,,42
48,11802_44,192.168.210.54,1.0,"['11802_44', '192.168.210.54']","('11802_44', '192.168.210.54')",154,0.01940188527201514,26.003,455,1.4227161887090579e-05,0.0021909829306119492,427,,,42
689,10045_82,192.168.220.47,0.3032069970845481,"['10045_82', '192.168.220.47']","('10045_82', '192.168.220.47')",208,0.02219743067527892,19.168000000000003,644,1.0487491406828144e-05,0.002181398212620254,428,,,42
220,10460_94,192.168.220.51,0.640625,"['10460_94', '192.168.220.51']","('10460_94', '192.168.220.51')",164,0.038024643429064184,24.247000000000003,372,1.3266392119227985e-05,0.0021756883075533897,429,,,42
500,10985_99,192.168.220.51,0.4472573839662447,"['10985_99', '192.168.220.51']","('10985_99', '192.168.220.51')",212,0.0124898277360819,18.639000000000017,1006,1.019805677858253e-05,0.0021619880370594966,430,,,43
454,11335_95,192.168.220.51,0.5178997613365155,"['11335_95', '192.168.220.51']","('11335_95', '192.168.220.51')",217,0.022536774925023775,18.209000000000003,402,9.96278855524487e-06,0.0021619251164881367,431,,,43
721,10410_161,192.168.220.47,0.2259810554803789,"['10410_161', '192.168.220.47']","('10410_161', '192.168.220.47')",167,0.03342709343218325,23.618999999999993,527,1.2922791086074387e-05,0.0021581061113744226,432,,,43
680,10045_12,192.168.220.47,0.26843657817109146,"['10045_12', '192.168.220.47']","('10045_12', '192.168.220.47')",182,0.01586899115983174,21.647,1290,1.1843840071139857e-05,0.002155578892947454,433,,,43
8,13972_11,192.168.220.48,1.0,"['13972_11', '192.168.220.48']","('13972_11', '192.168.220.48')",131,0.035741569732218585,29.881000000000004,542,1.6348952980354328e-05,0.002141712840426417,434,,,43
91,10166_37,192.168.220.49,1.0,"['10166_37', '192.168.220.49']","('10166_37', '192.168.220.49')",178,0.021841642720575302,21.918,357,1.1992113765382888e-05,0.0021345962502381543,435,,,43
493,10169_100,192.168.220.47,0.3056768558951965,"['10169_100', '192.168.220.47']","('10169_100', '192.168.220.47')",140,0.036028962585034026,27.831,287,1.522732540397715e-05,0.002131825556556801,436,,,43
60,10459_241,192.168.220.51,1.0,"['10459_241', '192.168.220.51']","('10459_241', '192.168.220.51')",159,0.002442651034796484,24.463,1707,1.3384573366299918e-05,0.002128147165241687,437,,,43
501,11383_71,192.168.220.42,0.31315240083507306,"['11383_71', '192.168.220.42']","('11383_71', '192.168.220.42')",150,0.019091850418100416,25.811000000000003,825,1.4122111889693303e-05,0.0021183167834539956,438,,,43
471,11314_130,192.168.220.51,0.3977272727272727,"['11314_130', '192.168.220.51']","('11314_130', '192.168.220.51')",175,0.034841736961451236,22.102999999999998,386,1.209333381495839e-05,0.0021163334176177184,439,,,43
257,11814_18,192.168.220.51,0.9280575539568345,"['11814_18', '192.168.220.51']","('11814_18', '192.168.220.51')",258,0.018149000246093255,14.916999999999991,635,8.161618808204055e-06,0.0021056976525166463,440,,,44
295,11424_123,192.168.220.51,0.7344262295081967,"['11424_123', '192.168.220.51']","('11424_123', '192.168.220.51')",224,0.015579664469954646,17.143000000000004,574,9.37954221552874e-06,0.002101017456278438,441,,,44
652,11025_186,192.168.220.47,0.2366288492706645,"['11025_186', '192.168.220.47']","('11025_186', '192.168.220.47')",146,0.023138998634477843,26.187999999999995,734,1.4328381936666077e-05,0.002091943762753247,442,,,44
242,10088_156,192.168.210.53,0.8089887640449438,"['10088_156', '192.168.210.53']","('10088_156', '192.168.210.53')",216,0.011130256508661387,17.660999999999998,624,9.66295835434014e-06,0.0020871990045374703,443,,,44
13,14620_188,192.168.210.48,1.0,"['14620_188', '192.168.210.48']","('14620_188', '192.168.210.48')",133,0.04881993376297886,28.62000000000002,408,1.5659015237031597e-05,0.0020826490265252024,444,,,44
754,10724_198,192.168.220.51,0.2751196172248804,"['10724_198', '192.168.220.51']","('10724_198', '192.168.220.51')",230,0.007313470659775007,16.535999999999998,1031,9.04743102584047e-06,0.002080909135943308,445,,,44
296,11031_209,192.168.220.47,0.42483660130718953,"['11031_209', '192.168.220.47']","('11031_209', '192.168.220.47')",130,0.08343179487179492,29.17400000000001,337,1.5962128250354985e-05,0.002075076672546148,446,,,44
530,10292_198,192.168.220.47,0.3548387096774194,"['10292_198', '192.168.220.47']","('10292_198', '192.168.220.47')",176,0.026706534090909086,21.473999999999993,585,1.1749185646401684e-05,0.0020678566737666964,447,,,44
499,10045_4,192.168.220.47,0.35319148936170214,"['10045_4', '192.168.220.47']","('10045_4', '192.168.220.47')",166,0.026720797680627902,22.689999999999998,658,1.2414502296584438e-05,0.0020608073812330165,448,,,44
22,11841_162,192.168.210.55,0.9130434782608695,"['11841_162', '192.168.210.55']","('11841_162', '192.168.210.55')",126,0.053211233651709836,29.793999999999997,524,1.6301352200283683e-05,0.002053970377235744,449,,,44
106,11729_91,192.168.220.51,1.0,"['11729_91', '192.168.220.51']","('11729_91', '192.168.220.51')",184,0.02409432582815735,20.360000000000014,396,1.1139676807336244e-05,0.002049700532549869,450,,,45
276,10600_238,192.168.220.47,0.5392491467576792,"['10600_238', '192.168.220.47']","('10600_238', '192.168.220.47')",158,0.028859162145871,23.653,453,1.2941393689780156e-05,0.0020447402029852646,451,,,45
479,10399_177,192.168.220.51,0.350561797752809,"['10399_177', '192.168.220.51']","('10399_177', '192.168.220.51')",156,0.030218648143167364,23.94,439,1.3098421550472964e-05,0.0020433537618737823,452,,,45
487,10083_141,192.168.220.47,0.34811529933481156,"['10083_141', '192.168.220.47']","('10083_141', '192.168.220.47')",157,0.019634641225724045,23.749000000000002,847,1.2993918688478798e-05,0.0020400452340911712,453,,,45
375,11357_212,192.168.220.51,0.6470588235294118,"['11357_212', '192.168.220.51']","('11357_212', '192.168.220.51')",231,0.013272278446191492,15.94800000000001,866,8.725715408811315e-06,0.0020156402594354137,454,,,45
253,14335_215,192.168.210.45,0.7318840579710145,"['14335_215', '192.168.210.45']","('14335_215', '192.168.210.45')",202,0.034294711614018536,18.193999999999992,357,9.954581524198202e-06,0.002010825467888037,455,,,45
686,10169_98,192.168.220.51,0.24269005847953215,"['10169_98', '192.168.220.51']","('10169_98', '192.168.220.51')",166,0.021694090648307518,21.999000000000002,371,1.2036431733034866e-05,0.001998047667683788,456,,,45
553,11154_109,192.168.210.45,0.2739463601532567,"['11154_109', '192.168.210.45']","('11154_109', '192.168.210.45')",143,0.04324060661560661,25.428,319,1.3912559030301859e-05,0.001989495941333166,457,,,45
598,11452_42,192.168.210.49,0.4645390070921986,"['11452_42', '192.168.210.49']","('11452_42', '192.168.210.49')",262,0.012848131659118418,13.866999999999999,982,7.587126634937701e-06,0.0019878271783536775,458,,,45
627,11288_127,192.168.220.51,0.3715753424657534,"['11288_127', '192.168.220.51']","('11288_127', '192.168.220.51')",217,0.015715944999700762,16.706000000000003,473,9.140444044369312e-06,0.0019834763576281407,459,,,45
76,12685_236,192.168.220.51,1.0,"['12685_236', '192.168.220.51']","('12685_236', '192.168.220.51')",169,0.05087556066090773,21.355000000000004,813,1.16840765334315e-05,0.0019746089341499237,460,,,46
219,11694_101,192.168.220.45,0.7470355731225297,"['11694_101', '192.168.220.45']","('11694_101', '192.168.220.45')",189,0.040373897707231036,19.057999999999993,287,1.0427306512485949e-05,0.0019707609308598443,461,,,46
670,12264_150,192.168.220.51,0.2708978328173375,"['12264_150', '192.168.220.51']","('12264_150', '192.168.220.51')",175,0.03172223408337694,20.506,447,1.1219558576190417e-05,0.001963422750833323,462,,,46
203,10882_76,192.168.220.47,0.639344262295082,"['10882_76', '192.168.220.47']","('10882_76', '192.168.220.47')",156,0.030657341269841282,22.911,572,1.2535419220671933e-05,0.0019555253984248214,463,,,46
442,11369_34,192.168.220.49,0.36739659367396593,"['11369_34', '192.168.220.49']","('11369_34', '192.168.220.49')",151,0.021658006507840943,23.609000000000005,450,1.2917319732043284e-05,0.0019505152795385359,464,,,46
541,10326_245,192.168.220.51,0.2593320235756385,"['10326_245', '192.168.220.51']","('10326_245', '192.168.220.51')",132,0.024105000491932305,26.999999999999993,927,1.477265588399206e-05,0.0019499905766869519,465,,,46
170,11453_45,192.168.220.51,1.0,"['11453_45', '192.168.220.51']","('11453_45', '192.168.220.51')",221,0.012769699141984212,16.107,611,8.81270993790593e-06,0.0019476088962772106,466,,,46
235,11832_53,192.168.220.48,0.5,"['11832_53', '192.168.220.48']","('11832_53', '192.168.220.48')",132,0.020363999087519857,26.923000000000002,758,1.4730526457952529e-05,0.0019444294924497339,467,,,46
59,10189_113,192.168.220.42,1.0,"['10189_113', '192.168.220.42']","('10189_113', '192.168.220.42')",159,0.00913359185113143,22.335999999999995,411,1.2220816363883208e-05,0.00194310980185743,468,,,46
513,10904_113,192.168.220.47,0.35185185185185186,"['10904_113', '192.168.220.47']","('10904_113', '192.168.220.47')",171,0.010222499970951388,20.722,1973,1.1337739823262353e-05,0.0019387535097778624,469,,,46
519,10759_254,192.168.220.47,0.4405737704918033,"['10759_254', '192.168.220.47']","('10759_254', '192.168.220.47')",215,0.017760527540934507,16.481,641,9.017338578669377e-06,0.001938727794413916,470,,,47
401,10993_66,192.168.220.47,0.5294117647058824,"['10993_66', '192.168.220.47']","('10993_66', '192.168.220.47')",198,0.022596582198665536,17.874999999999993,445,9.780045330605852e-06,0.0019364489754599588,471,,,47
624,11084_49,192.168.220.51,0.4570446735395189,"['11084_49', '192.168.220.51']","('11084_49', '192.168.220.51')",266,0.010732811194653299,13.291999999999998,459,7.27252377814898e-06,0.0019344913249876288,472,,,47
39,11288_117,192.168.220.51,1.0,"['11288_117', '192.168.220.51']","('11288_117', '192.168.220.51')",149,0.020204717335785237,23.717000000000002,332,1.297641035557925e-05,0.0019334851429813082,473,,,47
468,12239_152,192.168.220.42,0.4965675057208238,"['12239_152', '192.168.220.42']","('12239_152', '192.168.220.42')",217,0.024796710189452124,16.238999999999997,383,8.884931811116558e-06,0.0019280302030122932,474,,,47
700,10352_168,192.168.220.47,0.2686781609195402,"['10352_168', '192.168.220.47']","('10352_168', '192.168.220.47')",187,0.021162626262626265,18.717000000000006,404,1.0240733340025166e-05,0.0019150171345847062,475,,,47
55,14586_142,192.168.220.43,1.0,"['14586_142', '192.168.220.43']","('14586_142', '192.168.220.43')",156,0.010691769902211077,22.312,358,1.2207685114208551e-05,0.001904398877816534,476,,,47
551,10880_140,192.168.210.57,0.2629558541266795,"['10880_140', '192.168.210.57']","('10880_140', '192.168.210.57')",137,0.06017483553907616,25.401,976,1.3897786374417866e-05,0.0019039967332952477,477,,,47
682,10559_102,192.168.210.54,0.21944035346097202,"['10559_102', '192.168.210.54']","('10559_102', '192.168.210.54')",149,0.05754396334892328,23.32799999999999,569,1.2763574683769135e-05,0.0019017726278816012,478,,,47
115,11145_10,192.168.220.51,0.8586387434554974,"['11145_10', '192.168.220.51']","('11145_10', '192.168.220.51')",164,0.025789315190229832,21.177999999999994,463,1.1587233567080882e-05,0.0019003063050012647,479,,,47
64,12050_200,192.168.220.51,0.8834355828220859,"['12050_200', '192.168.220.51']","('12050_200', '192.168.220.51')",144,0.02847230152178069,23.96600000000002,330,1.3112647070953852e-05,0.0018882211782173548,480,,,48
360,12228_97,192.168.220.47,0.3620689655172414,"['12228_97', '192.168.220.47']","('12228_97', '192.168.220.47')",126,0.05569332010582012,27.177,262,1.4869498850342676e-05,0.0018735568551431772,481,,,48
77,14330_255,192.168.220.51,1.0,"['14330_255', '192.168.220.51']","('14330_255', '192.168.220.51')",169,0.015197434665492029,20.062000000000005,1295,1.0976630457209216e-05,0.0018550505472683576,482,,,48
434,10453_201,192.168.220.51,0.35960591133004927,"['10453_201', '192.168.220.51']","('10453_201', '192.168.220.51')",146,0.05589729190140147,23.21099999999999,296,1.2699559841605171e-05,0.001854135736874355,483,,,48
24,13926_197,192.168.220.47,1.0,"['13926_197', '192.168.220.47']","('13926_197', '192.168.220.47')",138,0.005774645263318537,24.48899999999999,1565,1.3398798886780794e-05,0.0018490342463757495,484,,,48
399,10660_99,192.168.220.47,0.6182795698924731,"['10660_99', '192.168.220.47']","('10660_99', '192.168.220.47')",230,0.008652011225489484,14.668000000000003,1010,8.025382092829468e-06,0.0018458378813507776,485,,,48
89,12046_203,192.168.220.51,0.8089887640449438,"['12046_203', '192.168.220.51']","('12046_203', '192.168.220.51')",144,0.04959188887886807,23.403000000000006,345,1.2804609839002457e-05,0.0018438638168163538,486,,,48
177,13372_212,192.168.220.51,0.6902654867256637,"['13372_212', '192.168.220.51']","('13372_212', '192.168.220.51')",156,0.01280933078133373,21.448,1046,1.1734960125920805e-05,0.0018306537796436454,487,,,48
574,11414_126,192.168.210.48,0.2936802973977695,"['11414_126', '192.168.210.48']","('11414_126', '192.168.210.48')",158,0.022209475405045018,21.013999999999992,533,1.1497503360970706e-05,0.0018166055310333716,488,,,48
345,11891_16,192.168.220.51,0.415929203539823,"['11891_16', '192.168.220.51']","('11891_16', '192.168.220.51')",141,0.017512893831936382,23.51,707,1.286315332713531e-05,0.0018137046191260787,489,,,48
225,12303_52,192.168.210.47,0.5465116279069767,"['12303_52', '192.168.210.47']","('12303_52', '192.168.210.47')",141,0.029380158218456093,23.391000000000002,379,1.2798044214165125e-05,0.0018045242341972827,490,,,49
472,11508_185,192.168.220.47,0.36054421768707484,"['11508_185', '192.168.220.47']","('11508_185', '192.168.220.47')",159,0.026502424541381246,20.708,492,1.13300799276188e-05,0.0018014827084913893,491,,,49
144,10067_144,192.168.210.53,0.7475728155339806,"['10067_144', '192.168.210.53']","('10067_144', '192.168.210.53')",154,0.025875394804279587,21.292999999999996,350,1.1650154138438626e-05,0.0017941237373195484,492,,,49
171,11186_145,192.168.220.51,0.6531531531531531,"['11186_145', '192.168.220.51']","('11186_145', '192.168.220.51')",145,0.03943164775837191,22.581000000000007,367,1.2354864537645365e-05,0.0017914553579585779,493,,,49
3,13085_24,192.168.220.49,1.0,"['13085_24', '192.168.220.49']","('13085_24', '192.168.220.49')",128,0.029191021601425948,25.496999999999996,1608,1.3950311373116501e-05,0.0017856398557589122,494,,,49
155,10545_93,192.168.220.49,0.7649769585253456,"['10545_93', '192.168.220.49']","('10545_93', '192.168.220.49')",166,0.05594754016064259,19.53200000000001,247,1.0686648693560486e-05,0.0017739836831310407,495,,,49
467,11877_130,192.168.220.47,0.3112128146453089,"['11877_130', '192.168.220.47']","('11877_130', '192.168.220.47')",136,0.04195110294117648,23.814000000000004,362,1.3029482489681e-05,0.0017720096185966162,496,,,49
425,11429_64,192.168.220.51,0.40759493670886077,"['11429_64', '192.168.220.51']","('11429_64', '192.168.220.51')",161,0.021691557321215707,19.972000000000005,444,1.0927388270929242e-05,0.001759309511619608,497,,,49
313,10099_88,192.168.220.47,0.6234177215189873,"['10099_88', '192.168.220.47']","('10099_88', '192.168.220.47')",197,0.005654721016847163,16.218999999999998,959,8.873989103054341e-06,0.0017481758533017054,498,,,49
557,10624_169,192.168.220.47,0.31749049429657794,"['10624_169', '192.168.220.47']","('10624_169', '192.168.220.47')",167,0.016363511156175823,19.045999999999996,512,1.042074088764862e-05,0.0017402637282373195,499,,,49
78,13690_173,192.168.210.45,1.0,"['13690_173', '192.168.210.45']","('13690_173', '192.168.210.45')",170,0.026424823868941523,18.697,368,1.0229790631962946e-05,0.001739064407433701,500,,,50
302,11356_160,192.168.220.51,0.6245954692556634,"['11356_160', '192.168.220.51']","('11356_160', '192.168.220.51')",193,0.02050825165047963,16.436000000000007,443,8.992717485529395e-06,0.0017355944747071731,501,,,50
152,11676_117,192.168.210.53,1.0,"['11676_117', '192.168.210.53']","('11676_117', '192.168.210.53')",216,0.0038383514798587958,14.655999999999995,566,8.018816467992133e-06,0.0017320643570863008,502,,,50
272,11930_138,192.168.220.47,0.7103448275862069,"['11930_138', '192.168.220.47']","('11930_138', '192.168.220.47')",206,0.017384677081279023,15.327000000000002,414,8.385944323479495e-06,0.001727504530636776,503,,,50
504,12039_129,192.168.220.51,0.3180873180873181,"['12039_129', '192.168.220.51']","('12039_129', '192.168.220.51')",153,0.027486090362070746,20.613,423,1.1278102064323274e-05,0.001725549615841461,504,,,50
437,12754_100,192.168.220.43,0.5282555282555282,"['12754_100', '192.168.220.43']","('12754_100', '192.168.220.43')",215,0.018171132665783823,14.624999999999996,486,8.001855270495698e-06,0.0017203988831565752,505,,,50
391,10028_202,192.168.220.48,0.43169398907103823,"['10028_202', '192.168.220.48']","('10028_202', '192.168.220.48')",158,0.005588878240399618,19.879999999999995,898,1.0877051813843043e-05,0.0017185741865872008,506,,,50
610,14121_231,192.168.220.51,0.3912280701754386,"['14121_231', '192.168.220.51']","('14121_231', '192.168.220.51')",223,0.015564456544949812,14.060000000000004,455,7.692723767738091e-06,0.0017154774002055943,507,,,50
56,10789_116,192.168.210.55,1.0,"['10789_116', '192.168.210.55']","('10789_116', '192.168.210.55')",158,0.02792772754671488,19.824,325,1.0846412231268839e-05,0.0017137331325404765,508,,,50
408,10272_225,192.168.220.47,0.5343915343915344,"['10272_225', '192.168.220.47']","('10272_225', '192.168.220.47')",202,0.012987720200591487,15.474999999999996,414,8.466920363139892e-06,0.0017103179133542582,509,,,50
559,14135_157,192.168.220.51,0.31688804554079697,"['14135_157', '192.168.220.51']","('14135_157', '192.168.220.51')",167,0.016272799512879885,18.706000000000003,936,1.0234714850590947e-05,0.001709197380048688,510,,,51
618,10734_254,192.168.220.47,0.2743055555555556,"['10734_254', '192.168.220.47']","('10734_254', '192.168.220.47')",158,0.023344274818009002,19.726000000000003,386,1.079279296176398e-05,0.0017052612879587088,511,,,51
50,14130_50,192.168.220.51,1.0,"['14130_50', '192.168.220.51']","('14130_50', '192.168.220.51')",155,0.005558822822828679,20.075,1305,1.0983743217449653e-05,0.0017024801987046963,512,,,51
744,10722_18,192.168.220.47,0.2115621156211562,"['10722_18', '192.168.220.47']","('10722_18', '192.168.220.47')",172,0.022459870297660996,17.971,419,9.832570329304495e-06,0.0016912020966403732,513,,,51
421,11815_50,192.168.220.51,0.38461538461538464,"['11815_50', '192.168.220.51']","('11815_50', '192.168.220.51')",150,0.05666466666666667,20.571,229,1.125512237739262e-05,0.001688268356608893,514,,,51
198,11146_251,192.168.210.56,0.5495867768595041,"['11146_251', '192.168.210.56']","('11146_251', '192.168.210.56')",133,0.03397200197463355,23.198,291,1.2692447081364734e-05,0.0016880954618215096,515,,,51
605,11417_100,192.168.220.47,0.3985890652557319,"['11417_100', '192.168.220.47']","('11417_100', '192.168.220.47')",226,0.0262042772861357,13.575999999999997,366,7.427910232632451e-06,0.001678707712574934,516,,,51
239,11455_17,192.168.220.51,0.5955056179775281,"['11455_17', '192.168.220.51']","('11455_17', '192.168.220.51')",159,0.025403740005626806,19.252000000000002,407,1.0533450780689452e-05,0.001674818674129623,517,,,51
118,13823_18,192.168.220.43,1.0,"['13823_18', '192.168.220.43']","('13823_18', '192.168.220.43')",192,0.021100021082897047,15.924999999999999,455,8.713131294539762e-06,0.0016729212085516343,518,,,51
286,11734_1,192.168.220.51,0.5618729096989966,"['11734_1', '192.168.220.51']","('11734_1', '192.168.220.51')",168,0.023827649367827934,18.175,410,9.944185951539101e-06,0.001670623239858569,519,,,51
455,10161_158,192.168.220.47,0.3,"['10161_158', '192.168.220.47']","('10161_158', '192.168.220.47')",126,0.027696812799193744,24.205999999999996,359,1.3243959567700436e-05,0.001668738905530255,520,,,52
66,11297_166,192.168.220.50,1.0,"['11297_166', '192.168.220.50']","('11297_166', '192.168.220.50')",164,0.029802100271002708,18.544999999999998,263,1.0146626050690102e-05,0.0016640466723131767,521,,,52
655,10942_28,192.168.220.51,0.3054662379421222,"['10942_28', '192.168.220.51']","('10942_28', '192.168.220.51')",190,0.01238290615816932,15.945999999999998,1187,8.724621138005088e-06,0.0016576780162209667,522,,,52
735,10045_52,192.168.220.47,0.25384615384615383,"['10045_52', '192.168.220.47']","('10045_52', '192.168.220.47')",198,0.011667079445058357,15.187,837,8.309345367043979e-06,0.001645250382674708,523,,,52
215,12337_3,192.168.220.51,0.7729083665338645,"['12337_3', '192.168.220.51']","('12337_3', '192.168.220.51')",194,0.01805499713631158,15.480000000000004,471,8.469656040155451e-06,0.0016431132717901575,524,,,52
104,14149_117,192.168.210.57,0.912568306010929,"['14149_117', '192.168.210.57']","('14149_117', '192.168.210.57')",167,0.024017964071856288,17.931000000000008,293,9.810684913180066e-06,0.001638384380501071,525,,,52
44,12097_2,192.168.220.42,1.0,"['12097_2', '192.168.220.42']","('12097_2', '192.168.220.42')",153,0.0366718211527035,19.529999999999998,307,1.0685554422754256e-05,0.0016348898266814013,526,,,52
588,10763_19,192.168.220.47,0.38545454545454544,"['10763_19', '192.168.220.47']","('10763_19', '192.168.220.47')",212,0.01643338668014375,13.946,390,7.630350331783457e-06,0.0016176342703380928,527,,,52
562,10416_124,192.168.220.45,0.2830188679245283,"['10416_124', '192.168.220.45']","('10416_124', '192.168.220.45')",150,0.0277151746031746,19.708,309,1.0782944524507983e-05,0.0016174416786761976,528,,,52
67,12011_65,192.168.220.47,0.7804878048780488,"['12011_65', '192.168.220.47']","('12011_65', '192.168.220.47')",128,0.01666953535802266,22.959999999999997,650,1.256222885542436e-05,0.001607965293494318,529,,,52
786,10088_241,192.168.220.51,0.22407045009784735,"['10088_241', '192.168.220.51']","('10088_241', '192.168.220.51')",229,0.02298949897240854,12.831000000000001,441,7.020294357314895e-06,0.001607647407825111,530,,,53
343,10760_32,192.168.220.47,0.3887240356083086,"['10760_32', '192.168.220.47']","('10760_32', '192.168.220.47')",131,0.016754266801423133,22.42699999999999,1647,1.227060568556629e-05,0.001607449344809184,531,,,53
640,10246_73,192.168.220.51,0.22591362126245848,"['10246_73', '192.168.220.51']","('10246_73', '192.168.220.51')",136,0.027553024938307105,21.486,625,1.1755751271239018e-05,0.0015987821728885064,532,,,53
363,10105_229,192.168.210.45,0.4269340974212034,"['10105_229', '192.168.210.45']","('10105_229', '192.168.210.45')",149,0.004164098534057445,19.587999999999997,1324,1.0717288276134684e-05,0.001596875953144068,533,,,53
615,11073_226,192.168.210.56,0.2338568935427574,"['11073_226', '192.168.210.56']","('11073_226', '192.168.210.56')",134,0.03585395936981757,21.757,308,1.1904024965482049e-05,0.0015951393453745946,534,,,53
173,14332_79,192.168.210.53,0.695067264573991,"['14332_79', '192.168.210.53']","('14332_79', '192.168.210.53')",155,0.03157751152073734,18.789,274,1.0280127089049144e-05,0.0015934196988026173,535,,,53
351,11296_226,192.168.220.51,0.564327485380117,"['11296_226', '192.168.220.51']","('11296_226', '192.168.220.51')",193,0.016854432930339662,14.988,471,8.200465421824927e-06,0.0015826898264122108,536,,,53
