,IP_A,IP_B,confidence,pairs,pairs2,frequency,avg_norm_latency,total_duration,total_packets,norm_latency,latency_rank,pair_ID,server_A,server_B,server
108,11046_78,192.168.220.42,1.0,"['11046_78', '192.168.220.42']","('11046_78', '192.168.220.42')",26,0.0591025641025641,3.811,47,2.0851330212553237e-06,5.421345855263842e-05,1247,,,124
371,10088_173,192.168.220.50,1.0,"['10088_173', '192.168.220.50']","('10088_173', '192.168.220.50')",30,0.006787528440081034,3.2879999999999985,110,1.798981205428366e-06,5.396943616285098e-05,1248,,,124
650,10343_140,192.168.220.47,1.0,"['10343_140', '192.168.220.47']","('10343_140', '192.168.220.47')",38,0.02284517543859649,2.5789999999999997,73,1.4110622046227973e-06,5.36203637756663e-05,1249,,,124
507,14384_19,192.168.210.49,1.0,"['14384_19', '192.168.210.49']","('14384_19', '192.168.210.49')",32,0.03983854166666666,3.0589999999999993,50,1.6736871981159892e-06,5.3557990339711654e-05,1250,,,125
627,14604_213,192.168.210.45,1.0,"['14604_213', '192.168.210.45']","('14604_213', '192.168.210.45')",36,0.020144444444444444,2.7130000000000005,76,1.484378348639647e-06,5.3437620551027295e-05,1251,,,125
1170,14345_102,192.168.220.47,1.0,"['14345_102', '192.168.220.47']","('14345_102', '192.168.220.47')",72,0.007557870370370371,1.3510000000000002,92,7.391799296027141e-07,5.3220954931395415e-05,1252,,,125
741,10088_41,192.168.220.42,1.0,"['10088_41', '192.168.220.42']","('10088_41', '192.168.220.42')",42,0.010561007074490222,2.3140000000000005,181,1.266071322798431e-06,5.3174995557534106e-05,1253,,,125
81,14601_185,192.168.220.51,1.0,"['14601_185', '192.168.220.51']","('14601_185', '192.168.220.51')",24,0.028967270923520926,4.047,99,2.2142569763894767e-06,5.314216743334744e-05,1254,,,125
73,14473_49,192.168.220.46,1.0,"['14473_49', '192.168.220.46']","('14473_49', '192.168.220.46')",24,0.05039999999999999,4.0329999999999995,44,2.206597080745925e-06,5.29583299379022e-05,1255,,,125
337,10236_195,192.168.220.51,1.0,"['10236_195', '192.168.220.51']","('10236_195', '192.168.220.51')",29,0.021659865900383143,3.3300000000000005,124,1.8219608923590212e-06,5.2836865878411615e-05,1256,,,125
275,13564_123,192.168.220.47,1.0,"['13564_123', '192.168.220.47']","('13564_123', '192.168.220.47')",28,0.03862797619047619,3.4,42,1.860260370576778e-06,5.2087290376149786e-05,1257,,,125
300,14302_10,192.168.220.51,1.0,"['14302_10', '192.168.220.51']","('14302_10', '192.168.220.51')",28,0.020433281181495466,3.392999999999999,224,1.856430422755002e-06,5.1980051837140056e-05,1258,,,125
230,12388_0,192.168.220.43,1.0,"['12388_0', '192.168.220.43']","('12388_0', '192.168.220.43')",28,0.021839285714285717,3.383,68,1.8509590687238944e-06,5.1826853924269045e-05,1259,,,125
316,14504_207,192.168.210.49,1.0,"['14504_207', '192.168.210.49']","('14504_207', '192.168.210.49')",28,0.044708333333333336,3.349,50,1.8323564650181265e-06,5.130598102050754e-05,1260,,,126
684,10343_153,192.168.210.45,1.0,"['10343_153', '192.168.210.45']","('10343_153', '192.168.210.45')",39,0.007839387464387464,2.3919999999999995,201,1.3087478842410744e-06,5.10411674854019e-05,1261,,,126
1154,10147_151,192.168.220.47,0.7222222222222222,"['10147_151', '192.168.220.47']","('10147_151', '192.168.220.47')",52,0.003919254764843,1.793,97,9.81013777777695e-07,5.1012716444440136e-05,1262,,,126
61,10299_17,192.168.220.51,1.0,"['10299_17', '192.168.220.51']","('10299_17', '192.168.220.51')",24,0.015545811164504117,3.8789999999999996,248,2.1223382286668595e-06,5.0936117488004624e-05,1263,,,126
406,10938_2,192.168.220.51,1.0,"['10938_2', '192.168.220.51']","('10938_2', '192.168.220.51')",30,0.010563643790849673,3.0999999999999996,71,1.6961197496435328e-06,5.088359248930598e-05,1264,,,126
208,14422_36,192.168.220.51,1.0,"['14422_36', '192.168.220.51']","('14422_36', '192.168.220.51')",27,0.04544444444444445,3.43,38,1.8766744326701028e-06,5.0670209682092776e-05,1265,,,126
675,12419_138,192.168.210.53,0.8974358974358975,"['12419_138', '192.168.210.53']","('12419_138', '192.168.210.53')",35,0.02167047619047619,2.629,63,1.4384189747783382e-06,5.0344664117241836e-05,1266,,,126
444,14421_36,192.168.220.51,0.8709677419354839,"['14421_36', '192.168.220.51']","('14421_36', '192.168.220.51')",27,0.046496913580246914,3.396,38,1.8580718289643349e-06,5.0167939382037044e-05,1267,,,126
135,12995_198,192.168.210.57,1.0,"['12995_198', '192.168.210.57']","('12995_198', '192.168.210.57')",26,0.029208104395604395,3.523,44,1.9275580251594087e-06,5.011650865414463e-05,1268,,,126
686,10320_182,192.168.220.47,1.0,"['10320_182', '192.168.220.47']","('10320_182', '192.168.220.47')",40,0.005629717891638897,2.276,540,1.2452801774802196e-06,4.981120709920878e-05,1269,,,126
236,12596_9,192.168.220.48,1.0,"['12596_9', '192.168.220.48']","('12596_9', '192.168.220.48')",28,0.026685714285714285,3.2479999999999998,46,1.777095789303934e-06,4.9758682100510155e-05,1270,,,127
817,12322_134,192.168.220.47,1.0,"['12322_134', '192.168.220.47']","('12322_134', '192.168.220.47')",46,0.01661050724637681,1.968,63,1.076762473322088e-06,4.9531073772816046e-05,1271,,,127
157,13552_254,192.168.220.51,1.0,"['13552_254', '192.168.220.51']","('13552_254', '192.168.220.51')",26,0.016588411588411588,3.475,43,1.9012955258100897e-06,4.9433683671062334e-05,1272,,,127
575,10392_35,192.168.220.47,1.0,"['10392_35', '192.168.220.47']","('10392_35', '192.168.220.47')",36,0.024584722222222216,2.489,65,1.3618200183428239e-06,4.902552066034166e-05,1273,,,127
737,14506_61,192.168.210.49,1.0,"['14506_61', '192.168.210.49']","('14506_61', '192.168.210.49')",41,0.018741869918699187,2.172,61,1.1883780955566948e-06,4.872350191782449e-05,1274,,,127
101,10694_9,192.168.220.51,1.0,"['10694_9', '192.168.220.51']","('10694_9', '192.168.220.51')",25,0.015902538850038853,3.5579999999999994,219,1.946707764268287e-06,4.866769410670717e-05,1275,,,127
643,13644_103,192.168.220.51,1.0,"['13644_103', '192.168.220.51']","('13644_103', '192.168.220.51')",37,0.014631681681681682,2.4010000000000002,148,1.3136721028690721e-06,4.860586780615567e-05,1276,,,127
855,10694_68,192.168.220.47,0.8333333333333334,"['10694_68', '192.168.220.47']","('10694_68', '192.168.220.47')",40,0.01454125,2.21,76,1.2091692408749059e-06,4.8366769634996234e-05,1277,,,127
200,12517_242,192.168.210.55,1.0,"['12517_242', '192.168.210.55']","('12517_242', '192.168.210.55')",27,0.028954409171075838,3.2739999999999996,60,1.7913213097848148e-06,4.8365675364189996e-05,1278,,,127
260,12551_227,192.168.210.54,1.0,"['12551_227', '192.168.210.54']","('12551_227', '192.168.210.54')",28,0.03436858379715523,3.139,143,1.7174580303648549e-06,4.808882485021594e-05,1279,,,127
235,12568_7,192.168.220.46,1.0,"['12568_7', '192.168.220.46']","('12568_7', '192.168.220.46')",28,0.010173626373626373,3.136,140,1.7158166241555226e-06,4.804286547635463e-05,1280,,,128
330,12476_73,192.168.210.55,1.0,"['12476_73', '192.168.210.55']","('12476_73', '192.168.210.55')",29,0.019487068965517246,3.025,95,1.655084594410222e-06,4.7997453237896434e-05,1281,,,128
674,11635_134,192.168.220.47,0.7692307692307693,"['11635_134', '192.168.220.47']","('11635_134', '192.168.220.47')",30,0.032083703703703705,2.8909999999999996,54,1.581768450393372e-06,4.745305351180116e-05,1282,,,128
572,11776_77,192.168.220.50,1.0,"['11776_77', '192.168.220.50']","('11776_77', '192.168.220.50')",36,0.00568063444513608,2.4,102,1.313124967465961e-06,4.7272498828774596e-05,1283,,,128
555,14472_78,192.168.220.46,1.0,"['14472_78', '192.168.220.46']","('14472_78', '192.168.220.46')",34,0.02638627450980393,2.5340000000000003,68,1.3864411114828106e-06,4.713899779041556e-05,1284,,,128
94,11869_160,192.168.210.55,1.0,"['11869_160', '192.168.210.55']","('11869_160', '192.168.210.55')",25,0.028007666666666663,3.4370000000000003,97,1.8805043804918786e-06,4.701260951229697e-05,1285,,,128
669,13644_100,192.168.220.51,1.0,"['13644_100', '192.168.220.51']","('13644_100', '192.168.220.51')",38,0.013236842105263158,2.25,153,1.2310546569993386e-06,4.678007696597486e-05,1286,,,128
308,14415_173,192.168.220.51,1.0,"['14415_173', '192.168.220.51']","('14415_173', '192.168.220.51')",28,0.044392857142857144,3.052,40,1.669857250294214e-06,4.675600300823799e-05,1287,,,128
27,12366_163,192.168.220.51,1.0,"['12366_163', '192.168.220.51']","('12366_163', '192.168.220.51')",24,0.002975907936075748,3.557,592,1.9461606288651764e-06,4.6707855092764234e-05,1288,,,128
351,11807_157,192.168.220.51,1.0,"['11807_157', '192.168.220.51']","('11807_157', '192.168.220.51')",30,0.01460306878306878,2.838,147,1.552770274028499e-06,4.658310822085497e-05,1289,,,128
715,11472_16,192.168.220.51,1.0,"['11472_16', '192.168.220.51']","('11472_16', '192.168.220.51')",40,0.0215825,2.123,68,1.161568460804265e-06,4.64627384321706e-05,1290,,,129
280,13859_100,192.168.220.45,1.0,"['13859_100', '192.168.220.45']","('13859_100', '192.168.220.45')",28,0.009565857753357752,2.9949999999999997,169,1.6386705323168972e-06,4.5882774904873123e-05,1291,,,129
347,11619_187,192.168.220.51,1.0,"['11619_187', '192.168.220.51']","('11619_187', '192.168.220.51')",29,0.02181246952281435,2.883000000000001,105,1.5773913671684863e-06,4.5744349647886105e-05,1292,,,129
994,12635_42,192.168.220.48,1.0,"['12635_42', '192.168.220.48']","('12635_42', '192.168.220.48')",56,0.01082142857142857,1.4910000000000003,74,8.157788860382286e-07,4.5683617618140797e-05,1293,,,129
282,12757_135,192.168.220.42,1.0,"['12757_135', '192.168.220.42']","('12757_135', '192.168.220.42')",28,0.04125,2.9779999999999998,44,1.6293692304640131e-06,4.562233845299237e-05,1294,,,129
617,14265_252,192.168.220.51,0.7222222222222222,"['14265_252', '192.168.220.51']","('14265_252', '192.168.220.51')",26,0.04965064102564102,3.2039999999999997,40,1.753021831567058e-06,4.557856762074351e-05,1295,,,129
88,11167_9,192.168.220.51,1.0,"['11167_9', '192.168.220.51']","('11167_9', '192.168.220.51')",25,0.014135328338328344,3.327,228,1.8203194861496884e-06,4.550798715374221e-05,1296,,,129
810,11579_155,192.168.220.51,1.0,"['11579_155', '192.168.220.51']","('11579_155', '192.168.220.51')",46,0.006397463768115942,1.8040000000000003,132,9.870322672119142e-07,4.5403484291748054e-05,1297,,,129
506,13554_35,192.168.220.51,1.0,"['13554_35', '192.168.220.51']","('13554_35', '192.168.220.51')",32,0.012475074404761905,2.5880000000000005,75,1.415986423250795e-06,4.531156554402544e-05,1298,,,129
93,13794_160,192.168.220.42,1.0,"['13794_160', '192.168.220.42']","('13794_160', '192.168.220.42')",25,0.023442999999999995,3.302,92,1.8066411010719183e-06,4.516602752679796e-05,1299,,,129
654,10764_219,192.168.220.51,1.0,"['10764_219', '192.168.220.51']","('10764_219', '192.168.220.51')",38,0.019124122807017543,2.1650000000000005,75,1.1845481477349194e-06,4.5012829613926935e-05,1300,,,130
189,11690_60,192.168.220.47,1.0,"['11690_60', '192.168.220.47']","('11690_60', '192.168.220.47')",26,0.003278544276767076,3.1609999999999996,852,1.729495009233293e-06,4.496687024006561e-05,1301,,,130
911,14264_60,192.168.220.51,1.0,"['14264_60', '192.168.220.51']","('14264_60', '192.168.220.51')",50,0.011691666666666666,1.6420000000000001,77,8.983963319079618e-07,4.4919816595398094e-05,1302,,,130
673,10932_213,192.168.220.47,1.0,"['10932_213', '192.168.220.47']","('10932_213', '192.168.220.47')",38,0.01919736842105263,2.1569999999999996,76,1.1801710645100322e-06,4.484650045138123e-05,1303,,,130
959,10696_115,192.168.210.55,0.7169811320754716,"['10696_115', '192.168.210.55']","('10696_115', '192.168.210.55')",38,0.01863728070175439,2.1540000000000004,75,1.1785296583007003e-06,4.4784127015426616e-05,1304,,,130
1151,11037_37,192.168.220.48,0.7183098591549296,"['11037_37', '192.168.220.48']","('11037_37', '192.168.220.48')",51,0.007697805788982262,1.592,137,8.710395617524209e-07,4.442301764937346e-05,1305,,,130
671,10372_181,192.168.220.42,1.0,"['10372_181', '192.168.220.42']","('10372_181', '192.168.220.42')",38,0.018902631578947372,2.128,76,1.164304137819819e-06,4.424355723715312e-05,1306,,,130
422,10021_65,192.168.210.56,1.0,"['10021_65', '192.168.210.56']","('10021_65', '192.168.210.56')",30,0.002784324116743472,2.6889999999999996,177,1.4712470989649871e-06,4.413741296894961e-05,1307,,,130
288,12328_100,192.168.220.43,0.8571428571428571,"['12328_100', '192.168.220.43']","('12328_100', '192.168.220.43')",24,0.025014926046176045,3.315,52,1.8137538613123586e-06,4.353009267149661e-05,1308,,,130
130,10708_65,192.168.220.47,1.0,"['10708_65', '192.168.220.47']","('10708_65', '192.168.220.47')",26,0.013238445208637518,3.045000000000001,223,1.6660273024724385e-06,4.33167098642834e-05,1309,,,130
718,14274_5,192.168.220.50,0.85,"['14274_5', '192.168.220.50']","('14274_5', '192.168.220.50')",34,0.012277768391738981,2.311,179,1.2644299165890985e-06,4.299061716402935e-05,1310,,,131
473,10088_63,192.168.220.47,1.0,"['10088_63', '192.168.220.47']","('10088_63', '192.168.220.47')",32,0.03146688806620209,2.452,148,1.3415760084277237e-06,4.293043226968716e-05,1311,,,131
662,11619_85,192.168.210.46,1.0,"['11619_85', '192.168.210.46']","('11619_85', '192.168.210.46')",38,0.018146052631578945,2.062,75,1.1281932012145048e-06,4.2871341646151186e-05,1312,,,131
100,10717_120,192.168.220.51,1.0,"['10717_120', '192.168.220.51']","('10717_120', '192.168.220.51')",25,0.030288575757575757,3.1239999999999997,80,1.7092509993181927e-06,4.273127498295482e-05,1313,,,131
626,10343_196,192.168.220.51,1.0,"['10343_196', '192.168.220.51']","('10343_196', '192.168.220.51')",36,0.011950617283950622,2.167,74,1.1856424185411406e-06,4.268312706748106e-05,1314,,,131
294,11691_119,192.168.220.51,1.0,"['11691_119', '192.168.220.51']","('11691_119', '192.168.220.51')",28,0.002421128647448905,2.781,2137,1.5215835560511826e-06,4.260433956943311e-05,1315,,,131
425,12822_60,192.168.210.47,1.0,"['12822_60', '192.168.210.47']","('12822_60', '192.168.210.47')",30,0.023962777777777777,2.5809999999999995,63,1.4121564754290188e-06,4.2364694262870564e-05,1316,,,131
378,12785_5,192.168.210.54,1.0,"['12785_5', '192.168.210.54']","('12785_5', '192.168.210.54')",30,0.015350396825396826,2.5770000000000004,71,1.4099679338165759e-06,4.2299038014497274e-05,1317,,,131
1086,14369_107,192.168.220.49,1.0,"['14369_107', '192.168.220.49']","('14369_107', '192.168.220.49')",63,0.002936835474930713,1.2249999999999999,138,6.702408688107509e-07,4.222517473507731e-05,1318,,,131
225,12134_238,192.168.220.42,1.0,"['12134_238', '192.168.220.42']","('12134_238', '192.168.220.42')",28,0.020751360544217685,2.748,67,1.5035280877485256e-06,4.2098786456958716e-05,1319,,,131
324,13671_224,192.168.210.48,1.0,"['13671_224', '192.168.210.48']","('13671_224', '192.168.210.48')",28,0.010306750700280113,2.739,88,1.498603869120528e-06,4.196090833537478e-05,1320,,,132
1007,14176_224,192.168.220.51,1.0,"['14176_224', '192.168.220.51']","('14176_224', '192.168.220.51')",56,0.003925445545073959,1.3609999999999995,200,7.446512836338219e-07,4.170047188349403e-05,1321,,,132
915,10088_64,192.168.210.48,1.0,"['10088_64', '192.168.210.48']","('10088_64', '192.168.210.48')",50,0.012199714285714284,1.5189999999999997,77,8.31098677325331e-07,4.155493386626655e-05,1322,,,132
336,10925_16,192.168.210.47,1.0,"['10925_16', '192.168.210.47']","('10925_16', '192.168.210.47')",29,0.023630747126436785,2.6159999999999997,85,1.4313062145378973e-06,4.150788022159902e-05,1323,,,132
743,12677_27,192.168.210.46,0.7619047619047619,"['12677_27', '192.168.210.46']","('12677_27', '192.168.210.46')",32,0.00433999515503876,2.364,106,1.2934280929539715e-06,4.138969897452709e-05,1324,,,132
525,10696_43,192.168.220.42,1.0,"['10696_43', '192.168.220.42']","('10696_43', '192.168.220.42')",34,0.021321078431372546,2.2150000000000007,72,1.2119049178904603e-06,4.120476720827565e-05,1325,,,132
811,11674_6,192.168.220.51,0.7391304347826086,"['11674_6', '192.168.220.51']","('11674_6', '192.168.220.51')",34,0.011582919531448946,2.2139999999999995,71,1.2113577824873488e-06,4.118616460456986e-05,1326,,,132
342,12160_8,192.168.220.50,1.0,"['12160_8', '192.168.220.50']","('12160_8', '192.168.220.50')",29,0.02336185997910136,2.5950000000000006,86,1.419816371072571e-06,4.117467476110456e-05,1327,,,132
335,13256_254,192.168.220.42,1.0,"['13256_254', '192.168.220.42']","('13256_254', '192.168.220.42')",29,0.011016502463054186,2.582,72,1.4127036108321298e-06,4.096840471413177e-05,1328,,,132
28,12426_132,192.168.210.53,1.0,"['12426_132', '192.168.210.53']","('12426_132', '192.168.210.53')",24,0.02491963383838384,3.1169999999999995,93,1.7054210514964168e-06,4.093010523591401e-05,1329,,,132
468,12630_33,192.168.220.48,0.75,"['12630_33', '192.168.220.48']","('12630_33', '192.168.220.48')",24,0.05996527777777778,3.11,32,1.7015911036746414e-06,4.083818648819139e-05,1330,,,133
362,12442_225,192.168.210.53,1.0,"['12442_225', '192.168.210.53']","('12442_225', '192.168.210.53')",30,0.023111313131313132,2.4840000000000004,85,1.35908434132727e-06,4.07725302398181e-05,1331,,,133
548,14023_131,192.168.220.50,1.0,"['14023_131', '192.168.220.50']","('14023_131', '192.168.220.50')",34,0.009059645522835816,2.191,121,1.1987736682158001e-06,4.0758304719337204e-05,1332,,,133
395,13860_100,192.168.220.45,1.0,"['13860_100', '192.168.220.45']","('13860_100', '192.168.220.45')",30,0.007035454822954823,2.481,206,1.3574429351179372e-06,4.072328805353812e-05,1333,,,133
221,11750_154,192.168.220.49,1.0,"['11750_154', '192.168.220.49']","('11750_154', '192.168.220.49')",28,0.020563988095238097,2.649,42,1.4493616828405546e-06,4.058212711953553e-05,1334,,,133
358,12136_104,192.168.220.42,1.0,"['12136_104', '192.168.220.42']","('12136_104', '192.168.220.42')",30,0.015821666666666668,2.4679999999999995,99,1.3503301748774963e-06,4.050990524632489e-05,1335,,,133
541,13869_49,192.168.220.47,1.0,"['13869_49', '192.168.220.47']","('13869_49', '192.168.220.47')",34,0.007124580753353974,2.1759999999999997,159,1.1905666371691377e-06,4.0479265663750686e-05,1336,,,133
372,13060_57,192.168.210.56,0.8666666666666667,"['13060_57', '192.168.210.56']","('13060_57', '192.168.210.56')",26,0.014870214417835877,2.8429999999999995,401,1.5555059510440528e-06,4.0443154727145374e-05,1337,,,133
183,14423_143,192.168.220.51,1.0,"['14423_143', '192.168.220.51']","('14423_143', '192.168.220.51')",26,0.04351602564102565,2.832,38,1.5494874616098342e-06,4.028667400185569e-05,1338,,,133
489,13696_180,192.168.210.48,1.0,"['13696_180', '192.168.210.48']","('13696_180', '192.168.210.48')",32,0.010856349206349206,2.2980000000000005,84,1.257317156348658e-06,4.023414900315706e-05,1339,,,133
17,11652_69,192.168.210.48,1.0,"['11652_69', '192.168.210.48']","('11652_69', '192.168.210.48')",24,0.03387291666666666,3.0570000000000004,59,1.672592927309768e-06,4.014223025543443e-05,1340,,,134
368,11323_101,192.168.220.47,0.7666666666666667,"['11323_101', '192.168.220.47']","('11323_101', '192.168.220.47')",23,0.048088405797101455,3.17,45,1.73441922786129e-06,3.989164224080967e-05,1341,,,134
435,11389_208,192.168.210.56,1.0,"['11389_208', '192.168.210.56']","('11389_208', '192.168.210.56')",31,0.006483333333333332,2.3409999999999997,76,1.2808439786824228e-06,3.970616333915511e-05,1342,,,134
551,10764_59,192.168.220.45,1.0,"['10764_59', '192.168.220.45']","('10764_59', '192.168.220.45')",34,0.020070098039215684,2.13,70,1.1653984086260404e-06,3.962354589328537e-05,1343,,,134
338,10463_99,192.168.220.51,1.0,"['10463_99', '192.168.220.51']","('10463_99', '192.168.220.51')",29,0.023009770114942527,2.4850000000000003,86,1.3596314767303807e-06,3.942931282518104e-05,1344,,,134
85,12320_133,192.168.220.47,1.0,"['12320_133', '192.168.220.47']","('12320_133', '192.168.220.47')",25,0.01672076068376068,2.875,70,1.5730142839435992e-06,3.932535709858998e-05,1345,,,134
620,12201_104,192.168.220.47,1.0,"['12201_104', '192.168.220.47']","('12201_104', '192.168.220.47')",36,0.01369537037037037,1.9960000000000002,75,1.092082264609191e-06,3.931496152593088e-05,1346,,,134
4,13652_248,192.168.220.47,1.0,"['13652_248', '192.168.220.47']","('13652_248', '192.168.220.47')",23,0.021171739130434783,3.1239999999999997,92,1.7092509993181927e-06,3.931277298431843e-05,1347,,,134
319,14534_246,192.168.220.51,1.0,"['14534_246', '192.168.220.51']","('14534_246', '192.168.220.51')",28,0.017374522501308217,2.551,77,1.3957424133356945e-06,3.9080787573399446e-05,1348,,,134
386,13113_19,192.168.220.51,1.0,"['13113_19', '192.168.220.51']","('13113_19', '192.168.220.51')",30,0.011011976911976912,2.377,69,1.3005408531944122e-06,3.9016225595832366e-05,1349,,,134
55,10403_36,192.168.210.47,1.0,"['10403_36', '192.168.210.47']","('10403_36', '192.168.210.47')",24,0.020772101972101973,2.9619999999999997,105,1.6206150640142401e-06,3.889476153634176e-05,1350,,,135
332,11649_8,192.168.220.48,1.0,"['11649_8', '192.168.220.48']","('11649_8', '192.168.220.48')",29,0.022995114942528733,2.4469999999999996,85,1.3388403314121693e-06,3.882636961095291e-05,1351,,,135
7,14313_137,192.168.220.51,1.0,"['14313_137', '192.168.220.51']","('14313_137', '192.168.220.51')",23,0.029269202898550725,3.079,106,1.684629906178206e-06,3.874648784209874e-05,1352,,,135
220,10236_250,192.168.220.51,1.0,"['10236_250', '192.168.220.51']","('10236_250', '192.168.220.51')",28,0.02729761904761905,2.525,56,1.381516892854813e-06,3.8682472999934765e-05,1353,,,135
299,14242_50,192.168.220.51,1.0,"['14242_50', '192.168.220.51']","('14242_50', '192.168.220.51')",28,0.044767857142857144,2.507,42,1.3716684555988186e-06,3.840671675676692e-05,1354,,,135
393,10160_82,192.168.220.42,1.0,"['10160_82', '192.168.220.42']","('10160_82', '192.168.220.42')",30,0.011906944444444446,2.3329999999999997,64,1.2764668954575363e-06,3.829400686372609e-05,1355,,,135
176,14228_141,192.168.220.51,1.0,"['14228_141', '192.168.220.51']","('14228_141', '192.168.220.51')",26,0.04159615384615385,2.689,36,1.4712470989649871e-06,3.8252424573089663e-05,1356,,,135
213,10392_115,192.168.220.47,1.0,"['10392_115', '192.168.220.47']","('10392_115', '192.168.220.47')",28,0.02544434523809524,2.4860000000000007,65,1.3601786121334916e-06,3.8085001139737764e-05,1357,,,135
450,10045_192,192.168.210.52,0.9375,"['10045_192', '192.168.210.52']","('10045_192', '192.168.210.52')",30,0.029328888888888887,2.3080000000000003,52,1.2627885103797662e-06,3.788365531139299e-05,1358,,,135
270,13410_62,192.168.220.49,1.0,"['13410_62', '192.168.220.49']","('13410_62', '192.168.220.49')",28,0.012813942307692307,2.4720000000000004,110,1.3525187164899403e-06,3.7870524061718326e-05,1359,,,135
253,10372_227,192.168.220.43,1.0,"['10372_227', '192.168.220.43']","('10372_227', '192.168.220.43')",28,0.023772916666666668,2.4470000000000005,84,1.33884033141217e-06,3.748752927954076e-05,1360,,,136
967,10088_249,192.168.220.42,0.9259259259259259,"['10088_249', '192.168.220.42']","('10088_249', '192.168.220.42')",50,0.005580525252525253,1.364,133,7.462926898431547e-07,3.7314634492157737e-05,1361,,,136
539,10327_50,192.168.220.45,1.0,"['10327_50', '192.168.220.45']","('10327_50', '192.168.220.45')",34,0.01868676470588235,2.003,69,1.0959122124309668e-06,3.726101522265287e-05,1362,,,136
590,10002_13,192.168.220.47,0.7222222222222222,"['10002_13', '192.168.220.47']","('10002_13', '192.168.220.47')",26,0.006931217891564203,2.6159999999999997,1109,1.4313062145378973e-06,3.721396157798533e-05,1363,,,136
98,10745_83,192.168.220.48,1.0,"['10745_83', '192.168.220.48']","('10745_83', '192.168.220.48')",25,0.02168055555555555,2.699,98,1.4767184529960953e-06,3.6917961324902385e-05,1364,,,136
583,10694_116,192.168.220.47,0.7777777777777778,"['10694_116', '192.168.220.47']","('10694_116', '192.168.220.47')",28,0.02018125,2.4010000000000002,60,1.3136721028690721e-06,3.678281888033402e-05,1365,,,136
83,11097_62,192.168.220.47,1.0,"['11097_62', '192.168.220.47']","('11097_62', '192.168.220.47')",25,0.015123774891774893,2.688,79,1.4706999635618765e-06,3.6767499089046914e-05,1366,,,136
39,12981_236,192.168.220.50,1.0,"['12981_236', '192.168.220.50']","('12981_236', '192.168.220.50')",24,0.021756679894179898,2.8000000000000003,79,1.531979128710288e-06,3.6767499089046914e-05,1367,,,136
499,12497_14,192.168.220.51,1.0,"['12497_14', '192.168.220.51']","('12497_14', '192.168.220.51')",32,0.007126897321428571,2.0889999999999995,79,1.1429658570984966e-06,3.657490742715189e-05,1368,,,136
238,12631_195,192.168.220.48,1.0,"['12631_195', '192.168.220.48']","('12631_195', '192.168.220.48')",28,0.03450892857142857,2.386,37,1.3054650718224098e-06,3.6553022011027475e-05,1369,,,136
262,13219_248,192.168.220.46,0.8571428571428571,"['13219_248', '192.168.220.46']","('13219_248', '192.168.220.46')",24,0.04772222222222222,2.766,39,1.51337652500452e-06,3.632103660010848e-05,1370,,,137
501,13291_29,192.168.220.51,1.0,"['13291_29', '192.168.220.51']","('13291_29', '192.168.220.51')",32,0.01583046875,2.073,59,1.1342116906487238e-06,3.629477410075916e-05,1371,,,137
610,13243_27,192.168.220.51,1.0,"['13243_27', '192.168.220.51']","('13243_27', '192.168.220.51')",36,0.02551388888888889,1.8370000000000002,54,1.0050877355145712e-06,3.618315847852456e-05,1372,,,137
456,11869_35,192.168.210.55,1.0,"['11869_35', '192.168.210.55']","('11869_35', '192.168.210.55')",32,0.0224046875,2.058,58,1.1260046596020617e-06,3.603214910726597e-05,1373,,,137
398,13911_207,192.168.220.47,1.0,"['13911_207', '192.168.220.47']","('13911_207', '192.168.220.47')",30,0.029710714285714288,2.185,44,1.1954908557971355e-06,3.586472567391407e-05,1374,,,137
196,10708_107,192.168.210.55,1.0,"['10708_107', '192.168.210.55']","('10708_107', '192.168.210.55')",27,0.01151681211863204,2.4150000000000005,177,1.3213319985126235e-06,3.5675963959840837e-05,1375,,,137
283,13891_247,192.168.210.49,1.0,"['13891_247', '192.168.210.49']","('13891_247', '192.168.210.49')",28,0.026333333333333327,2.3249999999999997,42,1.2720898122326496e-06,3.561851474251419e-05,1376,,,137
62,11151_240,192.168.220.48,1.0,"['11151_240', '192.168.220.48']","('11151_240', '192.168.220.48')",24,0.02249236111111111,2.7070000000000003,96,1.481095536220982e-06,3.554629286930357e-05,1377,,,137
8,14417_67,192.168.220.51,1.0,"['14417_67', '192.168.220.51']","('14417_67', '192.168.220.51')",23,0.05615942028985508,2.82,32,1.5429218367725043e-06,3.54872022457676e-05,1378,,,137
58,13977_206,192.168.220.45,1.0,"['13977_206', '192.168.220.45']","('13977_206', '192.168.220.45')",24,0.02854722222222222,2.698,79,1.4761713175929847e-06,3.5428111622231634e-05,1379,,,137
223,11920_65,192.168.220.47,1.0,"['11920_65', '192.168.220.47']","('11920_65', '192.168.220.47')",28,0.025723214285714283,2.312,42,1.2649770519922091e-06,3.541935745578185e-05,1380,,,138
1052,13724_243,192.168.210.54,1.0,"['13724_243', '192.168.210.54']","('13724_243', '192.168.210.54')",60,0.004870833333333335,1.0649999999999997,78,5.826992043130201e-07,3.496195225878121e-05,1381,,,138
16,11527_100,192.168.220.50,1.0,"['11527_100', '192.168.220.50']","('11527_100', '192.168.220.50')",24,0.014077942315137433,2.6359999999999997,173,1.4422489226001137e-06,3.461397414240273e-05,1382,,,138
